gvkey,piotroski,roic_5y_avg,fcf_growth_5y,fcf_ev_5y_avg,maint_fcf_ev_5y_avg,growth_capx_years_5y,sales_growth_5y,roic_ratio_latest_5y,accruals_latest,fic,gsector,market_cap_usd,market_cap_local,price_asof,ttm_dps,adv_usd,ni_latest,pe_ratio,div_yield,earnings_yield,flag_sales_decline,flag_roic_decay,flag_accruals,flag_cyclical,flag_nonrecurring,trap_flags,fcf_pos_years_10y,fcf_cv_10y,roic_min_10y,interest_coverage_5y_min,altman_z,shares_chg_5y_pct,fcf_ni_ratio_5y_avg,net_debt_ebitda,div_consecutive_yrs,gm_stdev_5y,fcf_margin_5y_avg,company_name,gsubind,mcap_floor_usd,quality_block,durability_block,capital_block,franchise_block,persist_block,composite,driver,rank_composite,tag_esg_excluded,tag_benchmark_orphan,tag_low_coverage,tag_complexity,tag_style_orphan,tag_orphan_country,tag_retail_dominated,structural_score_pure,structural_score_mixed,structural_score,structural_tags,structural_multiplier,final_score,rank_final,flag_stale,flag_illiquid,flag_dilution,flag_fcf_ev_extreme,flag_growth_capex,n_flags,pick_status
318688,6,0.16775662419198462,0.19145219033615635,0.034651547248409166,0.034551212158171675,1,0.05966749919261516,1.0380864034008561,-0.07285147840801477,TH,30,1018875000.0,35750000000.0,35.75,1.2999999999999998,5054608.875760045,2319.564,15.412379222991907,0.03636363636363636,0.06488290909090909,False,False,False,False,False,0,7.0,1.561906597056096,0.08567856275821165,12.98515381088575,6.507445010313816,0.0,1.0780311895052563,0.23520946645136007,1,0.04442924838214513,0.13792945910467722,CARABAO GROUP PUBLIC CO,30201030,1000000000,0.4708121827411168,0.1846446700507614,0.39932318104906933,0.24873096446700507,0.27756627185561195,0.38111434183570003,quality,155,1,1,1,0,0,0,1,3,1,3.5,ESG|BMK|COV|RTL,1.7000000000000002,0.6478943811206901,71,False,False,False,False,False,0,unreached
176152,7,0.24027361790833904,0.14097880966245557,0.14669645703493409,0.13592712408520521,0,0.16321233705261062,1.0648829496658725,-0.07516709792454877,MX,20,2127643015.68952,43421286034.479996,127.58,11.5352,4512690.917680086,5341.704,8.128733084888268,0.09041542561530021,0.12302040054175864,False,False,False,False,False,0,10.0,0.4555959366513019,0.09215699682407615,6.060178165597895,4.025599809985997,-0.011585269108495444,1.2984630198019531,1.0859808869348697,3,0.0561132829877705,0.4315161462569089,GRUPO AEROPORTUARIO DEL CENT,20305010,1000000000,0.7449238578680203,0.3953045685279188,0.6844331641285956,0.4873096446700508,0.5223491257755217,0.6463257802322667,quality,25,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.6463257802322667,72,False,False,False,False,False,0,unreached
101343,7,0.14735461660765553,0.03649481006847677,0.0916324200975895,0.07251420479555866,0,-0.006493193299179079,1.123257928321407,-0.040052278763860194,CH,20,20965594242.216,18553623223.2,276.6,12.0,4884060.404438621,1015.0,18.279431746995073,0.04338394793926247,0.05470629578867453,False,False,False,False,False,0,10.0,0.34421539050525907,0.12135529157667387,34.94444444444444,4.918817719500494,0.0006585741868854189,1.3346003356585707,0.0,8,0.022353653470235588,0.10366061582182899,SCHINDLER HOLDING AG,20106020,2000000000,0.549492385786802,0.6313451776649746,0.700507614213198,0.23604060913705582,0.5226311336717427,0.5385860721200697,capital,71,0,0,0,1,0,0,0,1,0,1.0,CPX,1.2,0.6463032865440836,73,False,False,False,False,False,0,unreached
245672,6,0.29935288363522067,0.09558514603640966,0.11064607791820276,0.08671964719240129,0,0.21027913733051062,1.4619452151180283,-0.11147508527755315,CH,25,5658332558.6664,5239196813.58,14.61,1.3,8352225.708005455,483.417,10.83784147760629,0.0889801505817933,0.09226929569566522,False,False,False,False,False,0,10.0,0.5994495262697586,0.05723602905618569,10.266373460668511,2.7309700329887736,0.05596633656952221,1.433985558557084,0.2367961466900496,2,0.08242771037747258,0.47369241197728307,ALLWYN AG,25301010,2000000000,0.6357868020304569,0.2848984771573604,0.4906937394247039,0.48223350253807107,0.4192752397067118,0.5382531639799863,quality,72,1,0,0,0,0,0,0,1,0,1.0,ESG,1.2,0.6459037967759836,74,False,False,True,False,False,1,flagged
100241,5,0.5922406432924153,0.13449995782870183,0.050694595071354764,0.05492466094305567,2,0.09043246023128759,1.0131016957303849,-0.02648073098899993,MY,30,1506127704.88,6664281880.0,22.06,1.5499999999999998,761316.1080727272,459.344,14.508259343759796,0.07026291931097008,0.06892625616250193,False,False,False,False,False,0,10.0,0.2790208156166595,0.4215859286377228,47.250237944162436,4.309057850630693,0.0,0.9355434657065039,0.2018691300828266,2,0.04811021680318389,0.13931950432371076,HEINEKEN MALAYSIA BHD,30201010,1000000000,0.5520304568527918,0.7658629441624365,0.4289340101522843,0.3477157360406091,0.51417089678511,0.5365631217265436,durability,73,0,1,0,0,0,0,0,1,0,1.0,BMK,1.2,0.6438757460718524,75,False,True,False,False,False,1,flagged
318510,7,0.1365675333850443,0.2192678157825032,0.08623641388356462,0.06622120033516947,0,0.11894921681152226,1.3674450527256623,-0.06823313770154563,JP,20,35137110192.4893,5244344804849.149,3353.35,24.5,150616313.21804115,408498.742,12.838092913512936,0.007306126709111784,0.07789318917823335,False,False,False,False,False,0,10.0,0.5103415616088365,0.07663791756331109,41.283975659229206,6.14271767628329,-0.11021086328344532,1.6021607942517613,0.0,2,0.03352377832529182,0.14254999543424138,RECRUIT HOLDINGS CO LTD,20202010,2000000000,0.5139593908629442,0.4790609137055838,0.7461928934010151,0.4720812182741117,0.5657783417935701,0.534091677763117,capital,75,0,0,0,1,0,0,0,1,0,1.0,CPX,1.2,0.6409100133157403,76,False,False,False,False,False,0,unreached
298660,6,0.2069461695381205,0.11219196191132141,0.07262555454914009,0.05698131001445814,0,0.03469234109524466,0.8561853379090023,-0.08687155180661414,SG,30,2852961457.4999995,3803948609.9999995,2.53,0.064,7056555.1875,149.455,25.45213348499548,0.02529644268774704,0.039289437193527184,False,False,False,False,False,0,9.0,0.6425094371338078,0.1771842760949694,32.29348845937324,4.958005550365833,0.0,1.2799105858282815,0.0,3,0.011230473755772765,0.12418454629603082,SHENG SIONG GROUP LTD,30101030,2000000000,0.5469543147208122,0.4416243654822335,0.6125211505922166,0.47461928934010156,0.5095882684715172,0.5316898872698914,capital,76,0,1,0,0,0,0,0,1,0,1.0,BMK,1.2,0.6380278647238696,77,False,False,False,False,False,0,unreached
104558,8,0.11653355863474198,0.1230377019877733,0.07589204519892848,0.04649733770739408,0,0.05690179000501816,1.2895506594396717,-0.17124164231745803,TH,50,30176331981.456,1058818666016.0,356.0,15.3,58404205.85525,47885.902,22.111281646443665,0.04297752808988764,0.04522578184249388,False,False,False,False,False,0,10.0,0.4643424306865764,0.0944879471357246,5.553838293650794,1.2439002273223663,7.061197041013934e-05,2.1022386678294978,1.3645059441005358,1,0.02152983058299807,0.34467906750503763,ADVANCED INFO SERVICE PCL,50102010,1000000000,0.5304568527918782,0.39530456852791873,0.5135363790186125,0.3680203045685279,0.4256204173716864,0.4857345770711146,quality,107,0,0,0,0,1,0,1,1,1,1.5,STY|RTL,1.3,0.631454950192449,78,False,False,False,False,False,0,unreached
234225,7,0.1399947789125151,0.14844340115733168,0.035164728503708644,0.025154334882669115,0,0.1275170015286986,0.9232837044667337,-0.03727732983311457,SE,20,6485714892.4800005,67559530130.0,159.4,2.5244,5132391.067111111,3633.0,18.596072152491054,0.01583688833124216,0.053774796731257256,False,False,False,False,False,0,10.0,0.4991473917224369,0.12925489808034832,9.498062015503876,3.2635725716398407,4.000011797043661,1.164903608317594,1.2827897783425102,4,0.01780736423340097,0.15247243081798298,LIFCO AB,20105010,2000000000,0.5342639593908629,0.48540609137055835,0.4230118443316413,0.6192893401015228,0.5092357586012408,0.5241083561007898,franchise,85,0,0,0,0,1,0,0,1,0,1.0,STY,1.2,0.6289300273209477,79,False,False,True,False,False,1,flagged
209301,6,0.5988673740922771,-0.0937584003522739,0.04520664800808159,0.04489728674322215,0,-0.05197461963409222,0.9924348798634112,-0.12534539737564265,ID,30,4446764000.0,71722000000000.0,1880.0,134.0,4273319.614735849,3537297.0,20.2759338557096,0.07127659574468086,0.0493195532751457,True,False,False,False,False,1,10.0,0.25221210123182997,0.5943368704613855,38.85352996920161,1.38574839553585,-0.004423774574049744,1.2430693892904732,0.0,2,0.016894898749781406,0.15290011253660316,UNILEVER INDONESIA,30301010,1000000000,0.684010152284264,0.7696700507614214,0.5905245346869712,0.29187817258883253,0.5506909193457417,0.6271922664955047,durability,32,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.6271922664955047,80,False,False,False,False,False,1,flagged
102283,6,0.2200663256575856,0.036084606213451,0.02875526990525623,0.02883061457236511,1,-0.03626634957584429,0.980818923246339,-0.030461815292294737,CH,15,16981019053.699999,15027450490.0,642.5,13.95,2365400.809152884,466.505,32.212839069248986,0.02171206225680934,0.03104352267275379,True,False,False,True,False,1,10.0,0.16348147757173814,0.19735744623399132,478.61436170212767,13.743916965373195,0.0,0.9040050391257857,0.0,2,0.038273174094149834,0.20243358359671043,EMS-CHEMIE HOLDING AG,15101050,2000000000,0.5697969543147208,0.8420050761421319,0.4170896785109983,0.1116751269035533,0.4569232938522279,0.5216382072273537,durability,86,0,0,0,1,0,0,0,1,0,1.0,CPX,1.2,0.6259658486728243,81,False,False,False,False,False,2,flagged
248015,7,0.20528354633882823,0.20368618142116035,0.022871255606318017,0.01845044902757086,0,0.17194481861937105,1.2173181165111562,0.0009111617312072893,AU,50,14725890700.5936,22311955606.96,168.88,2.62,34619635.15772143,677.9,32.9133435712642,0.0155139744197063,0.030382814126276567,False,False,False,False,False,0,10.0,0.34214075722868753,0.16972296480755852,27.03802281368821,7.26901765239087,0.0021637626693997714,1.2922450874032685,0.0,1,0.033097422453090296,0.33783583623916436,REA GROUP LTD,50203010,2000000000,0.6840101522842639,0.6643401015228425,0.4137055837563452,0.5558375634517767,0.5446277495769881,0.6244209056218007,quality,33,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.6244209056218007,82,False,False,False,False,False,0,unreached
327466,7,0.17145688640157059,0.07638633818157081,0.048124232242336654,0.03912170440263894,0,0.11827164852665284,0.8931325643221802,-0.025285729968408086,SE,20,16274977224.307201,169531012753.2,205.8,5.89805,2664551.197107692,8602.0,19.708325128249246,0.028659135082604467,0.050739978841055036,False,False,False,False,False,0,10.0,0.3056397001450878,0.1394462555672896,9.22399392558846,6.153728013288355,0.003822528776202594,0.890505917936742,0.7518387181507749,7,0.00867550749315401,0.1369932715800916,EPIROC AB,20106010,2000000000,0.633248730964467,0.5691624365482234,0.4906937394247039,0.7690355329949239,0.6096305696559504,0.6236936055290694,franchise,34,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.6236936055290694,83,False,False,False,False,False,0,unreached
100013,7,0.10684854647692248,0.013031493814550599,0.11094410070521768,0.09453483042147337,0,0.033516591960578435,0.8955653450592508,-0.08166300377192803,FR,20,2352140679.0959997,2177908036.2,53.3,4.829000000000001,830967.6183157894,86.295,25.23794004519381,0.0906003752345216,0.03962288515660513,False,False,False,False,False,0,10.0,0.20307362475968246,0.09568985539468447,15.474118213554831,6.814386979574238,-0.09547314123087858,1.3570408940050118,0.0,2,0.013612732346932952,0.11250266651147718,SOCIETE BIC SA,20201060,2000000000,0.37182741116751267,0.5970812182741116,0.7055837563451776,0.44416243654822335,0.5822758037225042,0.4448937852746015,capital,124,0,1,0,0,1,0,0,2,0,2.0,BMK|STY,1.4,0.6228512993844421,84,False,True,False,False,False,1,flagged
287930,5,0.20338921856343703,0.1310726170608827,0.06225941807060855,0.055774918238320426,0,0.21110251496055987,0.9139232534457555,-0.037376712818113604,IN,20,1692179328.3995998,141014944033.3,2998.7,1.0,5805728.2800857145,5410.92,26.061177033351072,0.0003334778403975056,0.038371252331399985,False,False,False,False,False,0,10.0,0.30842353149195256,0.12683478149986352,18.571484933668685,9.824850064532832,0.300831024930748,0.9569159287578237,0.0,8,0.016333237945356235,0.17087466996768755,ECLERX SERVICES LTD,20202030,1000000000,0.4048223350253807,0.6123096446700507,0.4957698815566836,0.7411167512690355,0.6163987591652565,0.47896456196818604,franchise,111,0,1,0,0,0,0,1,1,1,1.5,BMK|RTL,1.3,0.6226539305586418,85,False,False,True,False,False,1,flagged
319382,6,0.1591491197066409,-0.1058563136473345,0.02846409441497752,0.03371226735664126,5,0.05381836206767199,0.9536528136437338,-0.06508607301237997,ID,35,1828376494.8300002,29489943465000.0,2070.0,43.0,556786.3710566037,1364806.709,21.60741390742973,0.02077294685990338,0.046280411172025956,False,False,False,False,False,0,10.0,0.5922148729037081,0.12055751561604444,77.7626168315954,12.516957279499344,-0.02341682021436753,0.7925803655117128,0.0,2,0.02089432249620674,0.1980466995445631,MITRA KELUARGA KARYASEHAT,35102020,1000000000,0.43781725888324874,0.5564720812182741,0.43824027072758037,0.3553299492385787,0.45001410039481105,0.4426558165610128,durability,125,0,1,0,0,1,0,0,2,0,2.0,BMK|STY,1.4,0.619718143185418,86,False,True,False,False,True,1,flagged
106815,7,0.17347393687027504,-0.029397040495484084,0.08523671615574634,0.0861115036533772,0,-0.017767498829761474,1.24981646231689,-0.09007213741979196,GR,50,7248336942.299031,6711423094.721325,16.618475,0.7415,7790186.525163401,726.0,9.244384427990806,0.04461901588442983,0.10817377920504136,False,False,False,False,False,0,9.0,0.5159426908262835,0.0659469150719102,15.006535947712418,1.3737676198230666,-0.13724670620096313,1.2118529960529856,0.4017588695129286,4,0.013734815888827393,0.2008309553434124,OTE - HELLENIC TELECOM ORG,50101020,1000000000,0.6383248730964467,0.25,0.7631133671742809,0.38071065989847713,0.46460800902425264,0.5621597369880607,capital,51,0,0,0,0,0,1,0,0,1,0.5,CTY,1.1,0.6183757106868668,87,False,False,False,False,False,0,unreached
212712,7,0.12352688735382378,0.04823905985561727,0.04933742727213834,0.036633830275034904,0,0.13632438049490636,0.980349991739213,-0.053852998159148034,JP,35,3295567400.28888,491875731386.39996,781.4,36.0,21159579.112875,53667.313,9.1652759173242,0.04607115433836703,0.10910746266894164,False,False,False,False,False,0,10.0,0.3149623240209608,0.11507459237842449,45.334368530020704,7.670812132273008,1.9862992313011563,1.1020559906709364,0.0,2,0.007960071156855243,0.12214134111964894,SYSMEX CORP,35101010,2000000000,0.45812182741116747,0.640228426395939,0.3367174280879865,0.817258883248731,0.5980682459108855,0.5096697856464418,franchise,93,0,0,0,1,0,0,0,1,0,1.0,CPX,1.2,0.6116037427757302,88,False,False,True,False,False,1,flagged
243484,5,0.33017199191979857,1.0549610739667914,0.200052995599251,0.2018015839051342,1,0.2675151244574392,1.252065730199136,-0.319611304129289,TW,20,6423724656.09,203927766860.0,1070.0,28.0,128520114.345,9069.393,22.485271821388707,0.026168224299065422,0.044473556199074636,False,False,False,False,True,0,10.0,1.2539336931656409,0.17227990102234217,25.724477475383036,3.241134036245146,-0.008919810900008818,1.839345733398018,0.0,4,0.03555966321147315,0.21438634972967502,UNITED INTEGRATION SERVICE,20103010,1000000000,0.5190355329949239,0.49555837563451777,0.7715736040609137,0.5634517766497462,0.6101945854483926,0.5537396146691116,capital,59,0,0,0,0,0,0,1,0,1,0.5,RTL,1.1,0.6091135761360228,89,False,False,False,True,False,2,flagged
334426,5,0.30651059461334007,-0.05573665551356566,0.05856309786163705,0.06466610257290153,4,0.027087344700306604,0.8018020103799121,-0.06542173658059722,SA,10,1750362768000.0,6563040000000.0,27.12,1.3112,84307418.57717003,348042.0,18.85703449583671,0.0483480825958702,0.0530306077671323,False,False,False,True,False,0,10.0,0.4871618373736707,0.17201864097423775,35.13999524149417,6.3552297843993015,0.1905643451798653,0.9046665135529081,0.09048797558318242,3,0.028838226394983648,0.21756443666719982,SAUDI ARABIAN OIL CO,10102010,1000000000,0.5139593908629442,0.625,0.3595600676818951,0.21573604060913706,0.40009870276367737,0.4649691517990067,durability,115,1,0,0,0,0,1,0,1,1,1.5,ESG|CTY,1.3,0.6044598973387088,90,False,False,True,False,True,2,flagged
201099,5,0.20640547921168592,0.496391521155249,0.06088642004039455,0.06302951192642076,1,0.1549859031718246,0.9815549247070143,-0.06887590438092361,JP,50,4535839089.132525,676990908825.75,1693.5,42.0,33038359.362258013,48454.726,13.971617728800075,0.024800708591674048,0.07157367310005003,False,False,False,False,False,0,9.0,0.839125288919678,0.09947410200436595,480.5,10.31790744228199,2.9181482227416007,0.8520120824229334,0.0,2,0.014696390106780775,0.244075921131107,CAPCOM CO LTD,50202020,2000000000,0.4149746192893401,0.40355329949238583,0.22673434856175975,0.7360406091370559,0.45544275239706716,0.4307114719139231,franchise,134,0,0,0,1,1,0,0,2,0,2.0,CPX|STY,1.4,0.6029960606794923,91,False,False,True,False,False,1,flagged
279381,8,0.1384226855406847,0.28732313432278356,0.07168863238125768,0.06669483909682464,0,0.08020770462051718,1.4310002802500368,-0.12256118264994963,AE,50,12404818523.087236,45555705189.450005,10.05,0.5800000000000001,4644595.681511579,2905.085,15.681367391814698,0.057711442786069655,0.06376994907484766,False,False,False,False,False,0,10.0,0.3919754804777328,0.07525349461482275,11.029919504890401,2.6088080517934236,0.0,1.2002765407638893,0.0,4,0.06602923168297599,0.1600937639148074,EMIRATE INTEGRATED TELECOM,50101020,1000000000,0.631979695431472,0.42956852791878175,0.6150592216582064,0.2766497461928934,0.4404258319232939,0.5469794226606031,quality,65,0,0,0,0,0,1,0,0,1,0.5,CTY,1.1,0.6016773649266635,92,False,False,False,False,False,0,unreached
100023,5,0.16124895165739456,0.12952029102833262,0.28029205945333846,0.2816550449100805,1,0.08056277793750599,1.3590845134217093,-0.075651545538545,MY,20,1237574182.282,5475991957.0,16.7,1.35,495838.124,486.026,11.266870408167465,0.08083832335329343,0.08875579142856654,False,False,False,False,False,0,10.0,0.2591871712181806,0.10289466360666694,186.61631555356345,10.882015680850461,0.012557480866230541,1.4481098302669675,0.0,1,0.032341897359856535,0.15381609789997658,HONG LEONG INDUSTRIES BHD,20105010,1000000000,0.3109137055837563,0.7062182741116751,0.4323181049069374,0.36040609137055835,0.4996474901297236,0.37588016099014,durability,158,0,1,1,1,0,0,0,3,0,3.0,BMK|COV|CPX,1.6,0.601408257584224,93,False,True,False,True,False,2,flagged
288911,6,0.12704612507934118,-0.04135086857554293,0.07968678514172692,0.062286006088338765,0,-0.02539325089115252,0.8825999265647271,0.004585369866064841,TH,55,1063235250.0,37306500000.0,9.35,0.6,709834.0843881696,3266.088,11.42238053598066,0.06417112299465241,0.0875474247115114,True,False,False,False,False,1,10.0,0.22998256252766827,0.11036049967359841,13.914492195954884,5.608386410003437,0.0,1.0643390990655788,0.790003448848468,8,0.019429373453594394,0.576361918698644,TTW PCL,55104010,1000000000,0.33375634517766495,0.5996192893401014,0.6539763113367174,0.2563451776649746,0.5033135927805977,0.39336270552748553,capital,150,0,1,1,0,0,0,1,2,1,2.5,BMK|COV|RTL,1.5,0.5900440582912283,94,False,True,False,False,False,2,flagged
246780,7,0.12219333257672926,-0.06274149931370843,0.057734328147452565,0.036700438858450354,0,0.03058169721978543,1.0881118980899145,-0.03235305100088578,CH,45,5680664613.0,5680664613.0,79.0,2.8539000000000003,4037590.803703704,280.606,20.24427351161415,0.03612531645569621,0.04939668491567749,False,False,False,False,False,0,10.0,0.17531033458187165,0.09381893786819251,7.556665439145645,2.058273001624882,-0.0701499958564682,2.1437216644748345,1.511789811260955,3,0.018359837402924222,0.3496043041765418,TEMENOS AG,45103010,2000000000,0.45050761421319796,0.5298223350253807,0.8045685279187816,0.3299492385786802,0.5547800338409475,0.4896317936327057,capital,106,0,0,0,0,1,0,0,1,0,1.0,STY,1.2,0.5875581523592468,95,False,False,False,False,False,0,unreached
274722,7,0.1523792235825233,0.06170636558231868,0.10192260246391602,0.07871699307379468,0,0.06392758553960576,0.9193202459292054,-0.10389629806829737,FR,35,13958135901.935999,12924199909.199999,154.2,1.7991,7555789.002076295,443.5,29.141375218038327,0.011667315175097276,0.03431547044427081,False,False,False,False,False,0,10.0,0.39033688912712805,0.12765019458407653,28.445983379501385,4.262244609815681,-0.002635332801431134,1.6727522372754364,0.0,8,0.019685445919464965,0.2623726021440239,IPSEN SA,35202010,2000000000,0.5647208121827411,0.6110406091370558,0.8375634517766498,0.41116751269035534,0.6199238578680203,0.5861862354471953,capital,44,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.5861862354471953,96,False,False,False,False,False,0,unreached
275527,6,0.15122112486563238,-0.03563600011667123,0.117782057861419,0.1359029886819563,4,0.10775284955977193,0.5716345180094293,-0.08176856598755526,IN,55,1838539189.8336003,153211599152.80002,271.55,5.0,1660212.405075,11110.844,13.789375420337107,0.018412815319462345,0.07251960074458202,False,True,False,False,False,1,10.0,0.4089031092903912,0.0864432148254095,14.471880553246338,5.789138325514475,0.0001950005406834432,1.1875039368009643,0.0,8,0.06007755978339693,0.11257811298731324,GUJARAT STATE PETRONET,55102010,1000000000,0.4149746192893401,0.4727157360406091,0.6615905245346869,0.38071065989847713,0.5050056401579244,0.448881195686484,capital,123,0,1,0,0,0,0,1,1,1,1.5,BMK|RTL,1.3,0.5835455543924292,97,False,False,False,False,True,1,flagged
212427,5,0.2661820200996007,-0.23162788751540042,0.08906813867216105,0.09364698296316894,3,-0.0861572879471586,0.5236331335041228,-0.10238547255468428,AU,15,58654281687.9,58654281687.9,19.05,2.0694,131756298.8795,3373.0,17.38935122677142,0.10862992125984251,0.05750645823177523,True,True,False,True,False,2,10.0,0.5376675662785855,0.08053719708523979,16.766233766233768,5.973114026244268,-0.0010212124973275616,0.8612078636756353,0.14485006518904825,2,0.07093319684519904,0.2777301772365516,FORTESCUE LTD,15104050,2000000000,0.4961928934010152,0.42576142131979694,0.43147208121827413,0.1,0.31907783417935703,0.41586175128750835,quality,141,0,0,0,1,1,0,0,2,0,2.0,CPX|STY,1.4,0.5822064518025116,98,False,False,False,False,True,3,flagged
223732,5,0.17854966489691526,0.04558994820584106,0.25566921123770164,0.14464024183110774,0,0.0973056680983535,1.688193285912945,-0.07322031380310594,JP,45,2627208755.899592,392120709835.76,2782.94,370.0,21432680.581086706,34523.169,11.358189911122006,0.13295292029292763,0.08804219755304445,False,False,False,False,False,0,10.0,0.1922721851466585,0.09855577731004352,728.8604651162791,3.012001936434039,-0.06092211730550867,2.307642673023013,0.0,3,0.011423693128319451,0.22909602386350877,TREND MICRO INC,45103020,2000000000,0.36675126903553296,0.7354060913705583,0.8045685279187816,0.6700507614213198,0.7366751269035533,0.48476736809125714,capital,108,0,1,0,0,0,0,0,1,0,1.0,BMK,1.2,0.5817208417095086,99,False,False,False,True,False,1,flagged
206524,6,0.20997159249301928,-0.12070389538662629,0.22710995233296435,0.2361661054702935,2,0.04511945211266122,1.1909212022247726,0.003649965229034758,PL,20,2878707472.2252,11423442350.1,447.45,25.43,2196003.160431818,748.014,15.271695917589778,0.05683316571683987,0.06548061232991227,False,False,False,False,False,0,9.0,0.9773440884017097,0.11482042722498875,30.382854008843797,1.530169215475874,0.0,1.2985742548761607,0.0,1,0.017934164243375076,0.0856287112569915,BUDIMEX SA,20103010,1000000000,0.549492385786802,0.3274111675126904,0.48054145516074454,0.3756345177664975,0.39452904681331075,0.4812919531030113,quality,109,0,0,0,0,1,0,0,1,0,1.0,STY,1.2,0.5775503437236136,100,False,False,False,True,False,1,flagged
278971,6,0.1205591809502589,0.12014917442573925,0.06408777444226674,0.037424688713421764,0,0.09722814602385998,1.0982982478408883,-0.09152005883237599,TW,25,1653019395.867,52476806218.0,493.0,22.7723,6049047.895064999,3142.531,16.6988985050585,0.04619127789046654,0.059884189349200236,False,False,False,False,False,0,10.0,0.5353514653853052,0.09548108139386233,15.128979533363287,2.259313501253173,0.08939960075753706,1.6519394695415688,2.1208559093627857,2,0.006862011025866266,0.18694412179423595,POYA INTERNATIONAL CO LTD,25503030,1000000000,0.29314720812182743,0.4524111675126904,0.5076142131979695,0.7461928934010151,0.5687394247038916,0.3821349774303062,franchise,154,0,1,0,0,1,0,1,2,1,2.5,BMK|STY|RTL,1.5,0.5732024661454593,101,False,False,True,False,False,1,flagged
200258,7,0.11687192973889449,1.40487912363827,0.05505763328851278,0.06778512550815755,5,0.7301228969576308,0.8684714687238358,-0.056206637148011794,TR,20,40729920000.0,1454640000000.0,319.0,0.2346,376339161.18186444,29949.517,48.56973152521959,0.000735423197492163,0.020588954655447397,False,False,False,False,True,0,9.0,1.8868402977922658,0.0718095502754322,4.061467750781701,3.9334272575863993,1.0,0.6050495511135334,0.29823470041944866,3,0.013494363759499589,0.10222656448321943,ASELSAN ELEKTRONIK SANAYI VE,20101010,1000000000,0.42005076142131975,0.1,0.24534686971235195,0.8324873096446701,0.39261139311900733,0.4088520927146399,franchise,147,1,0,0,0,0,1,1,1,2,2.0,ESG|CTY|RTL,1.4,0.5723929298004958,102,False,False,True,False,True,2,flagged
017420,6,0.19608312781073037,0.07494387279817016,0.0600767739891051,0.0528159835612743,0,0.10995182962902827,0.9194531494848559,-0.029908124732354886,SE,20,19464320577.84057,202753339352.50592,82.44599,3.9873,1374959.1772197732,26420.0,7.674236917203101,0.04836257045369945,0.13030611522538882,False,False,False,False,False,0,10.0,0.278243544117197,0.17904259556542626,42.26170468187275,5.015415716218939,3.007040173177363,0.9898365968112813,0.4371141619828619,3,0.007925384123655635,0.16172279265152173,ATLAS COPCO AB (PUBL),20106020,2000000000,0.5266497461928934,0.7341370558375635,0.3460236886632826,0.7690355329949239,0.6163987591652567,0.5608643420630948,franchise,53,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.5608643420630948,103,False,False,True,False,False,1,flagged
228918,6,0.21022563189691712,-0.0408640255492273,0.03459387534998073,0.03563958227008919,0,-0.022230126453593013,0.9105017134058819,-0.07177052634386377,CH,20,21780422246.664,19274709952.800003,568.2,19.973300000000002,6653779.158348816,597.8,32.242739967882244,0.03515188313973953,0.031014733890361787,True,False,False,False,False,1,10.0,0.1470147480011233,0.1470296093084855,25.686868686868685,2.7987350276931284,-0.07444001571885706,1.0515708234284427,0.8291999137373302,8,0.02056041467204517,0.21171934704592316,GEBERIT AG,20102010,2000000000,0.5520304568527918,0.7163705583756346,0.7631133671742809,0.2436548223350254,0.5743795826283137,0.5608638142713158,capital,54,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.5608638142713158,104,False,False,False,False,False,1,flagged
255700,5,0.23610426328501508,0.032956302998302656,0.05782545105265209,0.05604151379608545,0,0.0826268020869092,1.063273939692934,0.018006310778461043,IN,45,7010202382.2,584183531850.0,6712.5,395.0,12543518.887178572,23796.0,24.549652540342915,0.05884543761638734,0.04073377406693153,False,False,False,False,False,0,10.0,0.3022545883809268,0.21915995388568815,96.3482158739194,13.160455567674596,0.01145798157873279,0.9393041787989439,0.0,4,0.016388002403975487,0.3247566952130624,ORACLE FINANCIAL SVCS SOFTWA,45103010,1000000000,0.4682741116751269,0.7569796954314721,0.4382402707275803,0.5380710659898478,0.5777636773829667,0.5093310860592472,durability,94,0,0,0,0,0,0,1,0,1,0.5,RTL,1.1,0.560264194665172,105,False,False,False,False,False,0,unreached
321867,5,0.16344305191615083,-0.1692851791065133,0.03994702632464443,0.07942092729314307,5,0.35535576726216345,0.8769035017670722,-0.04666645369453407,IN,55,1235472936.1128,102956078009.4,1042.3,30.0,3919639.8212785716,10405.7,9.894200102770595,0.02878250023985417,0.10106931228528296,False,False,False,False,False,0,10.0,0.487107302638655,0.1415345795953033,86.92176386913229,5.927787018841869,0.0,0.466115633303945,0.0,1,0.12279474070110105,0.09677394265747127,MAHANAGAR GAS LTD,55102010,1000000000,0.32614213197969544,0.6389593908629441,0.2318104906937394,0.49492385786802034,0.45523124647490126,0.37268075705222,durability,161,0,1,1,0,0,0,1,2,1,2.5,BMK|COV|RTL,1.5,0.55902113557833,106,False,False,False,False,True,0,unreached
